"State","Facility Name","Facility ID","Unit ID","Associated Stacks","Year","Program Code","EPA Region","NERC Region","County","County Code","FIPS Code","Source Category","Latitude","Longitude","Owner/Operator","SO2 Phase","NOx Phase","Unit Type","Primary Fuel Type","Secondary Fuel Type","SO2 Controls","NOx Controls","PM Controls","Hg Controls","Commercial Operation Date","Operating Status","Max Hourly HI Rate (mmBtu/hr)","Associated Generators & Nameplate Capacity (MWe)"
"TX","Bosque County Power Plant",55172,"GT-3",,2018,"ARP, CSOSG2",6,,"Bosque County","TX035","035","Electric Utility",31.8594,-97.3586,"Calpine Bosque Energy Center, LLC (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2001-01-24","Operating",1910,"GT-3 (154), ST-4 (95)"
"TX","Eastman Cogeneration Facility",55176,"1",,2018,"ARP, CSOSG2",6,,"Harrison County","TX203","203","Cogeneration",32.4472,-94.6917,"Eastman Cogeneration, LP (Owner),Eastman Cogeneration, LP (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Other Gas, Process Gas",,"Dry Low NOx Burners",,,"2001-04-20","Operating",2335,"GEN1 (167), GEN3 (127)"
"TX","Eastman Cogeneration Facility",55176,"2",,2018,"ARP, CSOSG2",6,,"Harrison County","TX203","203","Cogeneration",32.4472,-94.6917,"Eastman Cogeneration, LP (Owner),Eastman Cogeneration, LP (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Other Gas, Process Gas",,"Dry Low NOx Burners",,,"2001-07-26","Operating",2335,"GEN3 (127), GEN2 (167)"
"TX","Channelview Cogeneration Facility",55187,"CHV1",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.8356,-95.1242,"EIF Channelview Cogeneration, LLC (Owner),EIF Channelview Cogeneration, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2002-03-20","Operating",2707,"GT1 (192.1), ST1 (149.9)"
"TX","Channelview Cogeneration Facility",55187,"CHV2",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.8356,-95.1242,"EIF Channelview Cogeneration, LLC (Owner),EIF Channelview Cogeneration, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2002-02-20","Operating",2707,"ST1 (149.9), GT2 (192.1)"
"TX","Channelview Cogeneration Facility",55187,"CHV3",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.8356,-95.1242,"EIF Channelview Cogeneration, LLC (Owner),EIF Channelview Cogeneration, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-11-01","Operating",2707,"GT3 (192.1), ST1 (149.9)"
"TX","Channelview Cogeneration Facility",55187,"CHV4",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.8356,-95.1242,"EIF Channelview Cogeneration, LLC (Owner),EIF Channelview Cogeneration, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-07-27","Operating",2707,"GT4 (192.1), ST1 (149.9)"
"TX","Corpus Christi Energy Center",55206,"CU1",,2018,"ARP, CSOSG2",6,,"Nueces County","TX355","355","Cogeneration",27.8139,-97.4283,"Corpus Christi Cogeneration, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Other Gas",,"Dry Low NOx Burners",,,"2001-10-01","Operating",2500,"ST1 (195.5), CT1 (190)"
"TX","Corpus Christi Energy Center",55206,"CU2",,2018,"ARP, CSOSG2",6,,"Nueces County","TX355","355","Cogeneration",27.8139,-97.4283,"Corpus Christi Cogeneration, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Other Gas",,"Dry Low NOx Burners",,,"2001-10-01","Operating",2500,"CT2 (190), ST1 (195.5)"
"TX","Odessa Ector Generating Station",55215,"GT1",,2018,"ARP, CSOSG2",6,"ERCOT","Ector County","TX135","135","Electric Utility",31.8378,-102.3278,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2001-04-25","Operating",2061,"CTG1 (170), STG1 (224.2)"
"TX","Odessa Ector Generating Station",55215,"GT2",,2018,"ARP, CSOSG2",6,"ERCOT","Ector County","TX135","135","Electric Utility",31.8378,-102.3278,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2001-04-25","Operating",2061,"CTG2 (170), STG1 (224.2)"
"TX","Odessa Ector Generating Station",55215,"GT3",,2018,"ARP, CSOSG2",6,"ERCOT","Ector County","TX135","135","Electric Utility",31.8378,-102.3278,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2001-07-20","Operating",2061,"CTG3 (170), STG2 (224.2)"
"TX","Odessa Ector Generating Station",55215,"GT4",,2018,"ARP, CSOSG2",6,"ERCOT","Ector County","TX135","135","Electric Utility",31.8378,-102.3278,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2001-07-17","Operating",2061,"STG2 (224.2), CTG4 (170)"
"TX","Ennis Power Company, LLC",55223,"GT-1",,2018,"ARP, CSOSG2",6,"ERCOT","Ellis County","TX139","139","Electric Utility",32.3194,-96.6739,"Ennis Power Company, LLC (Owner),Ennis Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2001-09-22","Operating",2706,"GT1 (285), ST1 (133)"
"TX","Freestone Power Generation",55226,"GT1",,2018,"ARP, CSOSG2",6,,"Freestone County","TX161","161","Cogeneration",31.8907,-96.1128,"Freestone Power Generation, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2002-03-30","Operating",2050,"ST3 (184.6), GT1 (166.7)"
"TX","Freestone Power Generation",55226,"GT2",,2018,"ARP, CSOSG2",6,,"Freestone County","TX161","161","Cogeneration",31.8907,-96.1128,"Freestone Power Generation, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2002-03-30","Operating",2050,"ST3 (184.6), GT2 (166.7)"
"TX","Freestone Power Generation",55226,"GT3",,2018,"ARP, CSOSG2",6,,"Freestone County","TX161","161","Cogeneration",31.8907,-96.1128,"Freestone Power Generation, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2002-05-15","Operating",2050,"ST6 (184.6), GT3 (166.7)"
"TX","Freestone Power Generation",55226,"GT4",,2018,"ARP, CSOSG2",6,,"Freestone County","TX161","161","Cogeneration",31.8907,-96.1128,"Freestone Power Generation, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2002-05-15","Operating",2050,"GT4 (166.7), ST6 (184.6)"
"TX","Jack County Generation Facility",55230,"CT-1",,2018,"ARP, CSOSG2",6,,"Jack County","TX237","237","Electric Utility",33.101,-97.9574,"Brazos Electric Power Cooperative, Inc. (Owner),Brazos Electric Power Cooperative, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Ammonia Injection,Selective Catalytic Reduction",,,"2005-10-01","Operating",2981,"ST1 (320), CT1 (198)"
"TX","Jack County Generation Facility",55230,"CT-2",,2018,"ARP, CSOSG2",6,,"Jack County","TX237","237","Electric Utility",33.101,-97.9574,"Brazos Electric Power Cooperative, Inc. (Owner),Brazos Electric Power Cooperative, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Ammonia Injection,Selective Catalytic Reduction",,,"2005-10-01","Operating",2981,"CT2 (198), ST1 (320)"
"TX","Jack County Generation Facility",55230,"CT-3",,2018,"ARP, CSOSG2",6,,"Jack County","TX237","237","Electric Utility",33.101,-97.9574,"Brazos Electric Power Cooperative, Inc. (Owner),Brazos Electric Power Cooperative, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Ammonia Injection,Selective Catalytic Reduction",,,"2011-03-16","Operating",2600,"CT3 (198), ST2 (320)"
"TX","Jack County Generation Facility",55230,"CT-4",,2018,"ARP, CSOSG2",6,,"Jack County","TX237","237","Electric Utility",33.101,-97.9574,"Brazos Electric Power Cooperative, Inc. (Owner),Brazos Electric Power Cooperative, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Ammonia Injection,Selective Catalytic Reduction",,,"2011-03-15","Operating",2500,"CT4 (198), ST2 (320)"
"TX","Channel Energy Center",55299,"CTG1",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7189,-95.2319,"Channel Energy Center, LLC (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Other Gas",,,"Selective Catalytic Reduction",,,"2001-07-05","Operating",2600,"CTG1 (215), ST-1 (285)"
"TX","Channel Energy Center",55299,"CTG2",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7189,-95.2319,"Channel Energy Center, LLC (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Other Gas",,,"Selective Catalytic Reduction",,,"2002-04-25","Operating",2600,"ST-1 (285), CTG2 (215)"
"TX","Channel Energy Center",55299,"CTG3",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7189,-95.2319,"Channel Energy Center, LLC (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Other Gas",,"Selective Catalytic Reduction",,,"2014-05-26","Operating",2450,"ST-1 (285), CTG3 (180)"
"TX","Wise County Power Company, LLC",55320,"GT-1",,2018,"ARP, CSOSG2",6,,"Wise County","TX497","497","Electric Utility",33.0583,-97.9103,"Wise County Power Company, LLC (Owner),Wise County Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-09-30","Operating",3187.1,"ST1 (262), GT1 (242)"
"TX","Wise County Power Company, LLC",55320,"GT-2",,2018,"ARP, CSOSG2",6,,"Wise County","TX497","497","Electric Utility",33.0583,-97.9103,"Wise County Power Company, LLC (Owner),Wise County Power Company, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-09-11","Operating",3187.1,"GT2 (242), ST1 (262)"
"TX","Baytown Energy Center",55327,"CTG-1",,2018,"ARP, CSOSG2",6,,"Chambers County","TX071","071","Cogeneration",29.7731,-94.9019,"Baytown Energy Center, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2002-06-01","Operating",2500,"STG1 (275), CTG1 (210)"
"TX","Baytown Energy Center",55327,"CTG-2",,2018,"ARP, CSOSG2",6,,"Chambers County","TX071","071","Cogeneration",29.7731,-94.9019,"Baytown Energy Center, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2002-06-01","Operating",2500,"CTG2 (214.8), STG1 (275)"
"TX","Baytown Energy Center",55327,"CTG-3",,2018,"ARP, CSOSG2",6,,"Chambers County","TX071","071","Cogeneration",29.7731,-94.9019,"Baytown Energy Center, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Selective Catalytic Reduction",,,"2002-06-01","Operating",2500,"STG1 (275), CTG3 (214.8)"
"TX","Brazos Valley Energy, LP",55357,"CTG1",,2018,"ARP, CSOSG2",6,,"Fort Bend County","TX157","157","Cogeneration",29.4731,-95.6244,"Brazos Valley Energy, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-01-13","Operating",2360,"CTG1 (200), STG1 (275.6)"
"TX","Brazos Valley Energy, LP",55357,"CTG2",,2018,"ARP, CSOSG2",6,,"Fort Bend County","TX157","157","Cogeneration",29.4731,-95.6244,"Brazos Valley Energy, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-01-13","Operating",2360,"STG1 (275.6), CTG2 (200)"
"TX","Cottonwood Energy Project",55358,"CT1",,2018,"ARP, CSOSG2",6,"SERC","Newton County","TX351","351","Electric Utility",30.2588,-93.7353,"Cottonwood Energy Company, LP (Owner),North American Energy Services (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2002-11-08","Operating",3450,"ST1 (156), CT1 (190)"
"TX","Cottonwood Energy Project",55358,"CT2",,2018,"ARP, CSOSG2",6,"SERC","Newton County","TX351","351","Electric Utility",30.2588,-93.7353,"Cottonwood Energy Company, LP (Owner),North American Energy Services (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2002-11-17","Operating",3450,"CT2 (190), ST2 (156)"
"TX","Cottonwood Energy Project",55358,"CT3",,2018,"ARP, CSOSG2",6,"SERC","Newton County","TX351","351","Electric Utility",30.2588,-93.7353,"Cottonwood Energy Company, LP (Owner),North American Energy Services (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-01-13","Operating",3150,"CT3 (190), ST3 (156)"
"TX","Cottonwood Energy Project",55358,"CT4",,2018,"ARP, CSOSG2",6,"SERC","Newton County","TX351","351","Electric Utility",30.2588,-93.7353,"Cottonwood Energy Company, LP (Owner),North American Energy Services (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-02-06","Operating",3150,"CT4 (190), ST4 (156)"
"TX","LaPorte Generating Station",55365,"GT-1","CP1",2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.702,-95.071,"ExTex LaPorte Limited Partnership (Owner),Air Products LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2001-06-19","Operating",584,"GT1 (44)"
"TX","LaPorte Generating Station",55365,"GT-2","CP1",2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.702,-95.071,"ExTex LaPorte Limited Partnership (Owner),Air Products LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2001-06-20","Operating",584,"GT2 (44)"
"TX","LaPorte Generating Station",55365,"GT-3","CP1",2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.702,-95.071,"ExTex LaPorte Limited Partnership (Owner),Air Products LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2001-07-10","Operating",584,"GT3 (44)"
"TX","LaPorte Generating Station",55365,"GT-4","CP1",2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Electric Utility",29.702,-95.071,"ExTex LaPorte Limited Partnership (Owner),Air Products LLC (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2001-08-04","Operating",584,"GT4 (44)"
"TX","Deer Park Energy Center",55464,"CTG1",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7153,-95.1361,"Deer Park Energy Center, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2002-11-10","Operating",2707,"STG1 (276), CTG1 (180)"
"TX","Deer Park Energy Center",55464,"CTG2",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7153,-95.1361,"Deer Park Energy Center, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-04-15","Operating",2707,"CTG2 (180), STG1 (276)"
"TX","Deer Park Energy Center",55464,"CTG3",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7153,-95.1361,"Deer Park Energy Center, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-11-15","Operating",2707,"CTG3 (180), STG1 (276)"
"TX","Deer Park Energy Center",55464,"CTG4",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7153,-95.1361,"Deer Park Energy Center, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2004-03-11","Operating",2707,"STG1 (276), CTG4 (180)"
"TX","Deer Park Energy Center",55464,"CTG5",,2018,"ARP, CSOSG2",6,,"Harris County","TX201","201","Cogeneration",29.7153,-95.1361,"Deer Park Energy Center, LP (Owner),Calpine Operating Services Company, Inc. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2014-05-21","Operating",2700,"CTG5 (180), STG1 (276)"
"TX","South Houston Green Power Site",55470,"EPN801",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Cogeneration",29.3775,-94.9328,"South Houston Green Power, LLC (Owner),South Houston Green Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Process Gas",,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-09-28","Operating",2950,"ST1 (110), ST805 (250), TR1 (167)"
"TX","South Houston Green Power Site",55470,"EPN802",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Cogeneration",29.3775,-94.9328,"South Houston Green Power, LLC (Owner),South Houston Green Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Process Gas",,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-10-03","Operating",2950,"TR2 (167), ST805 (250), ST1 (110)"
"TX","South Houston Green Power Site",55470,"EPN803",,2018,"ARP, CSOSG2",6,,"Galveston County","TX167","167","Cogeneration",29.3775,-94.9328,"South Houston Green Power, LLC (Owner),South Houston Green Power, LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas","Process Gas",,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-10-11","Operating",2950,"TR3 (167), ST1 (110), ST805 (250)"
"TX","Forney Power Plant",55480,"U1",,2018,"ARP, CSOSG2",6,,"Kaufman County","TX257","257","Electric Utility",32.7563,-96.4916,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2003-05-01","Operating",2445,"U1 (172), ST1 (414)"
"TX","Forney Power Plant",55480,"U2",,2018,"ARP, CSOSG2",6,,"Kaufman County","TX257","257","Electric Utility",32.7563,-96.4916,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2003-02-01","Operating",2445,"ST1 (414), U2 (172)"
"TX","Forney Power Plant",55480,"U3",,2018,"ARP, CSOSG2",6,,"Kaufman County","TX257","257","Electric Utility",32.7563,-96.4916,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2003-02-01","Operating",2445,"ST1 (414), U3 (172)"
"TX","Forney Power Plant",55480,"U4",,2018,"ARP, CSOSG2",6,,"Kaufman County","TX257","257","Electric Utility",32.7563,-96.4916,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2003-05-01","Operating",2445,"U4 (172), ST2 (414)"
"TX","Forney Power Plant",55480,"U5",,2018,"ARP, CSOSG2",6,,"Kaufman County","TX257","257","Electric Utility",32.7563,-96.4916,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2003-05-01","Operating",2445,"ST2 (414), U5 (169.8)"
"TX","Forney Power Plant",55480,"U6",,2018,"ARP, CSOSG2",6,,"Kaufman County","TX257","257","Electric Utility",32.7563,-96.4916,"La Frontera Holdings, LLC (Owner),Luminant Generation Company LLC (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2003-05-01","Operating",2445,"U6 (169.8), ST2 (414)"
"TX","Harrison County Power Project",55664,"GT-1",,2018,"ARP, CSOSG2",6,,"Harrison County","TX203","203","Electric Utility",32.3958,-94.4361,"Northeast Texas Electric Cooperative (Owner),East Texas Electric Cooperative, Inc. (Owner),ENTERGY POWER OPERATIONS U.S. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-07-01","Operating",2201,"GT-1 (170), ST-1 (230)"
"TX","Harrison County Power Project",55664,"GT-2",,2018,"ARP, CSOSG2",6,,"Harrison County","TX203","203","Electric Utility",32.3958,-94.4361,"Northeast Texas Electric Cooperative (Owner),East Texas Electric Cooperative, Inc. (Owner),ENTERGY POWER OPERATIONS U.S. (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2003-07-01","Operating",2500,"ST-1 (230), GT-2 (170)"
"TX","Nacogdoches Generating Facility",55708,"BFB-1",,2018,"ARP, CSOSG2",6,,"Nacogdoches County","TX347","347","Electric Utility",31.8326,-94.9006,"Southern Power Company (Owner),Southern Power Company (Operator)","Phase 2",,"Bubbling fluidized bed boiler","Wood",,,"Selective Non-catalytic Reduction","Baghouse",,"2012-05-06","Operating",1500,"BFB-1 (115)"
"TX","Freeport Energy Center",56152,"CTG1",,2018,"CSOSG2",6,,"Brazoria County","TX039","039","Cogeneration",28.99,-95.36,"Freeport Energy Center, LP (Owner),Dow Chemical Company (Operator)",,,"Combined cycle",,,,,,,"2007-05-01","Operating",,"CTG1 (180), STG1 (80)"
"TX","Mustang Station (56326)",56326,"GEN1",,2018,"ARP, CSOSG2",6,,"Yoakum County","TX501","501","Electric Utility",32.9748,-102.7432,"Golden Spread Electric Cooperative, Inc. (Owner),Golden Spread Electric Cooperative, Inc. (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2006-02-27","Operating",1728,"GEN1 (170)"
"TX","Mustang Station (56326)",56326,"GEN2",,2018,"ARP, CSOSG2",6,,"Yoakum County","TX501","501","Electric Utility",32.9748,-102.7432,"Golden Spread Electric Cooperative, Inc. (Owner),Golden Spread Electric Cooperative, Inc. (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2007-04-01","Operating",1728,"GEN2 (170)"
"TX","Mustang Station (56326)",56326,"GEN3",,2018,"ARP, CSOSG2",6,,"Yoakum County","TX501","501","Electric Utility",32.9748,-102.7432,"Golden Spread Electric Cooperative, Inc. (Owner),Golden Spread Electric Cooperative, Inc. (Operator)","Phase 2",,"Combustion turbine","Pipeline Natural Gas",,,"Dry Low NOx Burners",,,"2013-04-01","Operating",1728,"GEN3 (170)"
"TX","Quail Run Energy Center",56349,"CT1A",,2018,"ARP, CSOSG2",6,,"Ector County","TX135","135","Electric Utility",31.8414,-102.315,"Quail Run Energy Partners, LP (Owner),Quail Run Energy Partners, LP (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2007-04-25","Operating",1260,"CT1A (80), ST1 (125)"
"TX","Quail Run Energy Center",56349,"CT1B",,2018,"ARP, CSOSG2",6,,"Ector County","TX135","135","Electric Utility",31.8414,-102.315,"Quail Run Energy Partners, LP (Owner),Quail Run Energy Partners, LP (Operator)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2007-04-26","Operating",1260,"CT1B (80), ST1 (125)"
"TX","Quail Run Energy Center",56349,"CT2A",,2018,"ARP, CSOSG2",6,,"Ector County","TX135","135","Electric Utility",31.8414,-102.315,"Quail Run Energy Partners, LP (Owner) (Started Jan 11, 2018),Quail Run Energy Partners, LP (Operator) (Started Jan 11, 2018)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2008-04-15","Operating",1335,"CT2A (80), ST2 (125)"
"TX","Quail Run Energy Center",56349,"CT2B",,2018,"ARP, CSOSG2",6,,"Ector County","TX135","135","Electric Utility",31.8414,-102.315,"Quail Run Energy Partners, LP (Owner) (Started Jan 11, 2018),Quail Run Energy Partners, LP (Operator) (Started Jan 11, 2018)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2008-04-15","Operating",1260,"CT2B (80), ST2 (125)"
"TX","Colorado Bend Energy Center",56350,"CT1A",,2018,"ARP, CSOSG2",6,"ERCOT","Wharton County","TX481","481","Electric Utility",29.2878,-96.0683,"Colorado Bend I Power, LLC (Owner) (Started Jan 11, 2018),Colorado Bend I Power, LLC (Operator) (Started Jan 11, 2018)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2007-04-16","Operating",1120,"ST1 (105.1), CT1A (80)"
"TX","Colorado Bend Energy Center",56350,"CT1B",,2018,"ARP, CSOSG2",6,"ERCOT","Wharton County","TX481","481","Electric Utility",29.2878,-96.0683,"Colorado Bend I Power, LLC (Owner) (Started Jan 11, 2018),Colorado Bend I Power, LLC (Operator) (Started Jan 11, 2018)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2007-04-16","Operating",1120,"ST1 (105.1), CT1B (80)"
"TX","Colorado Bend Energy Center",56350,"CT2A",,2018,"ARP, CSOSG2",6,"ERCOT","Wharton County","TX481","481","Electric Utility",29.2878,-96.0683,"Colorado Bend I Power, LLC (Owner) (Started Jan 11, 2018),Colorado Bend I Power, LLC (Operator) (Started Jan 11, 2018)","Phase 2",,"Combined cycle","Pipeline Natural Gas",,,"Dry Low NOx Burners,Selective Catalytic Reduction",,,"2008-05-01","Operating",1120,"CT2A (80), ST2 (115)"
